Customer_ID,Gender,Age_Group,City,Loyalty_Member
3198,Male,46-60,Khobar,Yes
3199,Male,26-35,Tabuk,Yes
3200,Male,18-25,Mecca,Yes
3201,Male,60+,Tabuk,No
3202,Female,60+,Hail,Yes
3203,Female,26-35,Hail,No
3204,Female,36-45,Medina,No
3205,Female,36-45,Medina,Yes
3206,Female,60+,Medina,Yes
3207,Male,36-45,Khobar,Yes
3208,Male,60+,Tabuk,No
3209,Male,60+,Khobar,No
3210,Male,46-60,Mecca,Yes
3211,Female,60+,Tabuk,No
3212,Female,18-25,Dammam,Yes
3213,Female,60+,Riyadh,No
3214,Female,26-35,Jeddah,No
3215,Male,36-45,Qassim,No
3216,Male,60+,Tabuk,No
3217,Male,46-60,Khobar,No
3218,Female,60+,Mecca,No
3219,Male,60+,Hail,No
3220,Male,60+,Qassim,No
3221,Male,60+,Riyadh,No
3222,Male,18-25,Qassim,Yes
3223,Female,26-35,Khobar,Yes
3224,Male,26-35,Riyadh,No
3225,Male,36-45,Jeddah,Yes
3226,Female,60+,Abha,No
3227,Female,46-60,Dammam,No
3228,Male,18-25,Mecca,No
3229,Male,46-60,Mecca,No
3230,Male,26-35,Mecca,No
3231,Male,26-35,Medina,Yes
3232,Female,46-60,Jeddah,No
3233,Male,60+,Riyadh,Yes
3234,Female,18-25,Dammam,Yes
3235,Male,18-25,Medina,No
3236,Female,,Qassim,No
3237,Male,26-35,Khobar,No
3238,Male,60+,Khobar,No
3239,Male,26-35,Qassim,No
3240,Male,46-60,Dammam,Yes
3241,Female,18-25,Qassim,Yes
3242,Male,36-45,Mecca,Yes
3243,Female,26-35,Qassim,Yes
3244,Male,46-60,Khobar,Yes
3245,Female,46-60,Hail,No
3246,Female,18-25,Hail,Yes
3247,Female,26-35,Medina,Yes
3248,Male,46-60,Khobar,No
3249,Male,36-45,Riyadh,No
3250,Male,60+,Jeddah,No
3251,Female,60+,Khobar,No
3252,Female,26-35,Tabuk,Yes
3253,Female,46-60,Abha,No
3254,Female,18-25,Tabuk,Yes
3255,Female,18-25,Medina,No
3256,Female,36-45,Tabuk,No
3257,Male,60+,Riyadh,Yes
3258,Male,36-45,Qassim,Yes
3259,Female,18-25,Hail,Yes
3260,Male,36-45,Abha,Yes
3261,Female,60+,Riyadh,No
3262,Male,,Medina,Yes
3263,Male,18-25,Tabuk,Yes
3264,Male,36-45,Jeddah,Yes
3265,Female,26-35,Qassim,Yes
3266,Male,46-60,Khobar,Yes
3267,Female,18-25,Khobar,No
3268,Male,46-60,Khobar,No
3269,Female,18-25,Dammam,Yes
3270,Male,60+,Mecca,No
3271,Female,26-35,Mecca,No
3272,Male,46-60,Abha,No
3273,Female,26-35,Tabuk,No
3274,Male,46-60,Riyadh,No
3275,Male,26-35,Jeddah,Yes
3276,Male,26-35,Tabuk,Yes
3277,Male,60+,Medina,Yes
3278,Female,46-60,Mecca,No
3279,Female,60+,Mecca,Yes
3280,Male,46-60,Khobar,Yes
3281,Female,26-35,Dammam,Yes
3282,Female,46-60,Jeddah,Yes
3283,Male,18-25,Abha,Yes
3284,Male,18-25,Khobar,No
3285,Female,46-60,Dammam,No
3286,Male,60+,Khobar,Yes
3287,Female,18-25,Qassim,Yes
3288,Male,36-45,Mecca,Yes
3289,Female,46-60,Khobar,Yes
3290,Female,46-60,Dammam,No
3291,Male,26-35,Dammam,Yes
3292,Female,46-60,Riyadh,No
3293,Male,26-35,Qassim,No
3294,Male,26-35,Hail,No
3295,Male,18-25,Jeddah,No
3296,Male,60+,Dammam,No
3297,Female,18-25,Dammam,Yes
3298,Male,18-25,Abha,Yes
3299,Male,46-60,Qassim,Yes
3300,Male,18-25,Qassim,Yes
3301,Male,46-60,Qassim,No
3302,Female,60+,Abha,No
3303,Male,46-60,Qassim,No
3304,Female,46-60,Tabuk,Yes
3305,Female,60+,Medina,Yes
3306,Male,36-45,Dammam,No
3307,Female,26-35,Medina,Yes
3308,Female,36-45,Dammam,Yes
3309,Female,46-60,Hail,Yes
3310,Female,26-35,Medina,Yes
3311,Female,46-60,Abha,No
3312,Female,46-60,Abha,No
3313,Female,36-45,Medina,No
3314,Male,60+,Khobar,Yes
3315,Male,26-35,Qassim,Yes
3316,Female,46-60,Hail,No
3317,Female,36-45,Khobar,No
3318,Male,46-60,Jeddah,No
3319,Female,60+,Abha,Yes
3320,Male,26-35,Medina,Yes
3321,Female,60+,Abha,Yes
3322,Female,18-25,Khobar,No
3323,Male,36-45,Qassim,Yes
3324,Female,60+,Khobar,Yes
3325,Female,36-45,Tabuk,Yes
3326,Male,46-60,Medina,Yes
3327,Male,18-25,Jeddah,Yes
3328,Male,18-25,Medina,Yes
3329,Female,36-45,Khobar,Yes
3330,Male,36-45,Jeddah,No
3331,Female,60+,Tabuk,No
3332,Female,26-35,Mecca,No
3333,Male,60+,Dammam,Yes
3334,Male,46-60,Jeddah,No
3335,Male,60+,Hail,No
3336,Female,26-35,Jeddah,Yes
3337,Female,18-25,Riyadh,Yes
3338,Female,46-60,Abha,No
3339,Male,18-25,Qassim,No
3340,Female,60+,Qassim,Yes
3341,Female,18-25,Tabuk,No
3342,Female,18-25,Medina,Yes
3343,Male,26-35,Qassim,No
3344,Female,26-35,Jeddah,Yes
3345,Female,36-45,Jeddah,No
3346,Female,18-25,Qassim,No
3347,Male,36-45,Mecca,Yes
3348,Female,60+,Riyadh,No
3349,Female,26-35,Riyadh,Yes
3350,Female,36-45,Tabuk,No
3351,Female,18-25,Mecca,No
3352,Male,36-45,Hail,Yes
3353,Male,60+,Riyadh,Yes
3354,Female,46-60,Khobar,No
3355,Female,46-60,Riyadh,No
3356,Female,36-45,Medina,No
3357,Female,36-45,Dammam,No
3358,Female,60+,Khobar,No
3359,Female,36-45,Jeddah,No
3360,Male,36-45,Hail,Yes
3361,Male,26-35,Jeddah,Yes
3362,Male,26-35,Medina,Yes
3363,Male,60+,Khobar,Yes
3364,Male,18-25,Riyadh,No
3365,Male,26-35,Qassim,No
3366,Female,18-25,Qassim,Yes
3367,Male,26-35,Khobar,Yes
3368,Male,18-25,Jeddah,Yes
3369,Female,26-35,Khobar,Yes
3370,Male,46-60,Medina,Yes
3371,Female,26-35,Tabuk,Yes
3372,Female,36-45,Qassim,Yes
3373,Female,26-35,Hail,Yes
3374,Male,26-35,Khobar,No
3375,Male,60+,Qassim,Yes
3376,Male,18-25,Khobar,Yes
3377,Female,26-35,Dammam,No
3378,Female,60+,Abha,No
3379,Male,46-60,Mecca,No
3380,Male,60+,Riyadh,No
3381,Female,26-35,Jeddah,Yes
3382,Male,46-60,Medina,Yes
3383,Female,18-25,Tabuk,Yes
3384,Male,36-45,Qassim,No
3385,Male,60+,Mecca,No
3386,Female,36-45,Tabuk,No
3387,Female,36-45,Tabuk,No
3388,Male,26-35,Qassim,Yes
3389,Male,36-45,Abha,No
3390,Female,36-45,Abha,No
3391,Female,46-60,Dammam,Yes
3392,Female,46-60,Riyadh,Yes
3393,Female,46-60,Dammam,No
3394,Female,18-25,Abha,Yes
3395,Male,60+,Dammam,Yes
3396,Male,18-25,Abha,No
3397,Male,36-45,Medina,Yes
3398,Male,46-60,Abha,Yes
3399,Female,60+,Mecca,Yes
3400,Male,46-60,Qassim,No
3401,Female,46-60,Dammam,No
3402,Male,36-45,Jeddah,Yes
3403,Female,46-60,Qassim,No
3404,Male,26-35,Hail,No
3405,Male,46-60,Tabuk,Yes
3406,Female,26-35,Medina,No
3407,Female,60+,Jeddah,Yes
3408,Female,36-45,Medina,Yes
3409,Female,60+,Tabuk,Yes
3410,Male,46-60,Medina,No
3411,Male,26-35,Medina,Yes
3412,Female,46-60,Mecca,No
3413,Female,26-35,Dammam,No
3414,Male,60+,Qassim,Yes
3415,Male,46-60,Qassim,No
3416,Male,36-45,Hail,Yes
3417,Female,26-35,Qassim,No
3418,Male,60+,Tabuk,No
3419,Female,18-25,Tabuk,No
3420,Male,36-45,Dammam,No
3421,Male,46-60,Khobar,Yes
3422,Male,36-45,Medina,No
3423,Male,36-45,Medina,No
3424,Female,60+,Hail,Yes
3425,Male,60+,Qassim,Yes
3426,Female,18-25,Khobar,No
3427,Male,46-60,Abha,Yes
3428,Female,36-45,Khobar,Yes
3429,Female,18-25,Riyadh,No
3430,Male,36-45,Tabuk,Yes
3431,Female,46-60,Hail,Yes
3432,Female,36-45,Jeddah,No
3433,Female,36-45,Khobar,No
3434,Female,26-35,Qassim,Yes
3435,Female,18-25,Jeddah,Yes
3436,Female,60+,Tabuk,No
3437,Male,36-45,Abha,Yes
3438,Female,36-45,Abha,Yes
3439,Female,60+,Riyadh,No
3440,Female,60+,Qassim,Yes
3441,Male,26-35,Tabuk,Yes
3442,Male,26-35,Dammam,Yes
3443,Male,26-35,Jeddah,No
3444,Female,36-45,Jeddah,No
3445,Female,18-25,Tabuk,No
3446,Male,60+,Abha,No
3447,Male,60+,Jeddah,Yes
3448,Female,26-35,Jeddah,No
3449,Male,26-35,Riyadh,Yes
3450,Male,26-35,Tabuk,Yes
3451,Male,26-35,Khobar,Yes
3452,Male,60+,Medina,No
3453,Female,46-60,Riyadh,No
3454,Female,18-25,Abha,Yes
3455,Male,26-35,Qassim,Yes
3456,Male,26-35,Qassim,No
3457,Male,36-45,Jeddah,No
3458,Male,46-60,Khobar,Yes
3459,Male,60+,Mecca,No
3460,Female,60+,Abha,Yes
3461,Male,60+,Mecca,No
3462,Male,36-45,Mecca,No
3463,Male,36-45,Tabuk,Yes
3464,Female,60+,Hail,No
3465,Male,26-35,Jeddah,Yes
3466,Female,18-25,Khobar,Yes
3467,Female,26-35,Qassim,No
3468,Female,46-60,Riyadh,Yes
3469,Female,26-35,Hail,Yes
3470,Female,18-25,Khobar,Yes
3471,Female,26-35,Tabuk,No
3472,Female,46-60,Abha,Yes
3473,Female,46-60,Hail,No
3474,Male,18-25,Qassim,Yes
3475,Male,18-25,Qassim,Yes
3476,Male,36-45,Riyadh,No
3477,Female,46-60,Qassim,Yes
3478,Male,18-25,Medina,Yes
3479,Male,46-60,Medina,Yes
3480,Female,46-60,Riyadh,No
3481,Male,18-25,Mecca,Yes
3482,Female,46-60,Khobar,Yes
3483,Male,46-60,Dammam,Yes
3484,Male,18-25,Khobar,No
3485,Female,36-45,Riyadh,No
3486,Male,26-35,Khobar,Yes
3487,Female,46-60,Riyadh,Yes
3488,Female,46-60,Tabuk,No
3489,Male,18-25,Qassim,Yes
3490,Male,36-45,Mecca,No
3491,Male,36-45,Riyadh,No
3492,Male,26-35,Tabuk,Yes
3493,Male,60+,Abha,No
3494,Male,18-25,Mecca,No
3495,Male,60+,Medina,No
3496,Female,60+,Dammam,No
3497,Female,60+,Hail,Yes
3498,Female,36-45,Abha,Yes
3499,Female,36-45,Tabuk,No
3500,Female,26-35,Tabuk,No
3501,Female,46-60,Jeddah,No
3502,Male,36-45,Medina,No
3503,Female,60+,Dammam,Yes
3504,Female,60+,Dammam,No
3505,Male,60+,Dammam,Yes
3506,Female,18-25,Abha,Yes
3507,Male,60+,Jeddah,Yes
3508,Female,60+,Dammam,Yes
3509,Female,46-60,Jeddah,No
3510,Female,60+,Abha,No
3511,Male,60+,Medina,No
3512,Male,26-35,Tabuk,Yes
3513,Male,18-25,Hail,Yes
3514,Female,26-35,Jeddah,No
3515,Male,46-60,Mecca,Yes
3516,Male,26-35,Riyadh,Yes
3517,Male,36-45,Jeddah,Yes
3518,Male,18-25,Jeddah,No
3519,Female,18-25,Abha,No
3520,Female,18-25,Qassim,No
3521,Female,46-60,Medina,Yes
3522,Female,46-60,Qassim,No
3523,Male,46-60,Riyadh,No
3524,Female,36-45,Riyadh,No
3525,Female,46-60,Hail,Yes
3526,Female,60+,Qassim,No
3527,Female,,Abha,Yes
3528,Female,18-25,Tabuk,No
3529,Male,18-25,Khobar,Yes
3530,Female,46-60,Medina,Yes
3531,Female,18-25,Medina,No
3532,Female,26-35,Qassim,No
3533,Male,18-25,Dammam,Yes
3534,Female,18-25,Hail,Yes
3535,Female,36-45,Qassim,No
3536,Male,36-45,Qassim,Yes
3537,Female,26-35,Tabuk,No
3538,Male,18-25,Mecca,No
3539,Female,18-25,Dammam,Yes
3540,Male,46-60,Tabuk,Yes
3541,Male,46-60,Dammam,No
3542,Male,36-45,Dammam,Yes
3543,Female,60+,Tabuk,Yes
3544,Female,18-25,Jeddah,Yes
3545,Male,26-35,Qassim,Yes
3546,Female,46-60,Medina,No
3547,Male,60+,Medina,Yes
3548,Female,46-60,Riyadh,No
3549,Female,60+,Abha,Yes
3550,Male,18-25,Mecca,No
3551,Female,46-60,Hail,Yes
3552,Male,18-25,Riyadh,Yes
3553,Male,60+,Dammam,Yes
3554,Female,60+,Medina,No
3555,Female,18-25,Dammam,No
3556,Male,60+,Riyadh,Yes
3557,Male,26-35,Mecca,Yes
3558,Female,18-25,Medina,Yes
3559,Male,18-25,Hail,No
3560,Male,36-45,Dammam,No
3561,Male,46-60,Khobar,Yes
3562,Female,46-60,Tabuk,Yes
3563,Male,26-35,Abha,Yes
3564,Male,26-35,Hail,Yes
3565,Male,46-60,Hail,Yes
3566,Male,26-35,Abha,No
3567,Male,36-45,Abha,Yes
3568,Female,18-25,Medina,No
3569,Male,26-35,Medina,No
3570,Female,60+,Khobar,Yes
3571,Female,60+,Hail,No
3572,Male,26-35,Qassim,No
3573,Female,18-25,Abha,Yes
3574,Female,18-25,Hail,Yes
3575,Male,18-25,Medina,No
3576,Female,36-45,Tabuk,No
3577,Female,60+,Qassim,No
3578,Female,46-60,Hail,No
3579,Female,60+,Hail,Yes
3580,Female,36-45,Jeddah,No
3581,Female,60+,Hail,Yes
3582,Female,36-45,Mecca,No
3583,Male,36-45,Medina,Yes
3584,Male,36-45,Mecca,Yes
3585,Female,60+,Abha,No
3586,Female,60+,Abha,Yes
3587,Male,36-45,Khobar,No
3588,Female,26-35,Tabuk,Yes
3589,Male,36-45,Khobar,Yes
3590,Female,26-35,Tabuk,No
3591,Male,46-60,Tabuk,No
3592,Female,60+,Medina,Yes
3593,Female,60+,Jeddah,No
3594,Male,46-60,Hail,No
3595,Male,18-25,Khobar,No
3596,Female,46-60,Hail,No
3597,Female,26-35,Mecca,Yes
3598,Female,46-60,Qassim,Yes
3599,Female,46-60,Abha,No
3600,Male,26-35,Dammam,Yes
3601,Female,18-25,Riyadh,Yes
3602,Female,18-25,Hail,No
3603,Male,18-25,Abha,Yes
3604,Male,60+,Riyadh,Yes
3605,Male,36-45,Qassim,No
3606,Female,46-60,Khobar,Yes
3607,Male,60+,Qassim,No
3608,Female,26-35,Dammam,Yes
3609,Female,26-35,Dammam,No
3610,Male,60+,Qassim,Yes
3611,Male,18-25,Qassim,No
3612,Female,18-25,Jeddah,Yes
3613,Female,26-35,Khobar,No
3614,Male,26-35,Khobar,No
3615,Male,18-25,Khobar,No
3616,Female,60+,Qassim,No
3617,Female,26-35,Khobar,Yes
3618,Male,46-60,Tabuk,No
3619,Male,46-60,Qassim,No
3620,Male,60+,Mecca,Yes
3621,Female,46-60,Hail,No
3622,Female,18-25,Tabuk,No
3623,Female,60+,Khobar,No
3624,Male,18-25,Qassim,No
3625,Male,46-60,Khobar,Yes
3626,Female,36-45,Abha,No
3627,Male,36-45,Khobar,No
3628,Female,18-25,Qassim,Yes
3629,Male,46-60,Riyadh,No
3630,Female,36-45,Abha,Yes
3631,Female,46-60,Tabuk,No
3632,Male,46-60,Mecca,No
3633,Male,36-45,Medina,No
3634,Female,26-35,Dammam,Yes
3635,Male,18-25,Abha,No
3636,Male,26-35,Jeddah,Yes
3637,Male,,Hail,Yes
3638,Female,18-25,Hail,No
3639,Female,26-35,Mecca,Yes
3640,Female,36-45,Dammam,Yes
3641,Female,36-45,Dammam,Yes
3642,Male,18-25,Qassim,Yes
3643,Male,36-45,Hail,No
3644,Female,26-35,Khobar,Yes
3645,Male,60+,Jeddah,Yes
3646,Male,36-45,Dammam,Yes
3647,Female,60+,Medina,Yes
3648,Male,60+,Dammam,Yes
3649,Male,36-45,Dammam,No
3650,Male,60+,Hail,Yes
3651,Female,26-35,Dammam,Yes
3652,Female,26-35,Dammam,Yes
3653,Female,60+,Mecca,No
3654,Male,46-60,Dammam,Yes
3655,Male,26-35,Qassim,Yes
3656,Male,46-60,Dammam,Yes
3657,Female,46-60,Hail,No
3658,Female,60+,Hail,No
3659,Female,60+,Medina,No
3660,Female,60+,Abha,Yes
3661,Female,26-35,Riyadh,Yes
3662,Male,60+,Medina,No
3663,Male,60+,Abha,No
3664,Female,36-45,Medina,Yes
3665,Female,46-60,Khobar,Yes
3666,Male,46-60,Dammam,No
3667,Male,36-45,Abha,Yes
3668,Male,18-25,Khobar,No
3669,Female,46-60,Abha,No
3670,Female,36-45,Khobar,No
3671,Male,46-60,Riyadh,Yes
3672,Male,18-25,Mecca,No
3673,Male,36-45,Tabuk,No
3674,Female,18-25,Qassim,No
3675,Female,60+,Hail,No
3676,Male,46-60,Jeddah,No
3677,Female,26-35,Mecca,Yes
3678,Male,18-25,Dammam,No
3679,Male,18-25,Hail,Yes
3680,Female,18-25,Tabuk,No
3681,Female,60+,Tabuk,No
3682,Female,36-45,Medina,Yes
3683,Male,46-60,Tabuk,No
3684,Male,60+,Qassim,Yes
3685,Male,46-60,Medina,No
3686,Female,26-35,Dammam,Yes
3687,Male,60+,Abha,No
3688,Female,26-35,Riyadh,Yes
3689,Female,18-25,Dammam,Yes
3690,Female,60+,Khobar,No
3691,Male,46-60,Hail,No
3692,Male,18-25,Jeddah,Yes
3693,Male,36-45,Tabuk,Yes
3694,Male,46-60,Dammam,No
3695,Male,18-25,Tabuk,No
3696,Female,46-60,Mecca,No
3697,Female,60+,Dammam,No
3698,Male,26-35,Riyadh,No
3699,Female,36-45,Medina,No
3700,Female,46-60,Riyadh,No
3701,Female,18-25,Dammam,Yes
3702,Male,26-35,Tabuk,Yes
3703,Male,60+,Hail,No
3704,Female,46-60,Abha,No
3705,Female,18-25,Khobar,Yes
3706,Female,18-25,Medina,Yes
3707,Female,,Abha,Yes
3708,Female,46-60,Riyadh,No
3709,Female,18-25,Mecca,Yes
3710,Female,46-60,Abha,Yes
3711,Female,46-60,Khobar,No
3712,Male,60+,Dammam,No
3713,Male,60+,Medina,No
3714,Male,18-25,Jeddah,Yes
3715,Male,26-35,Hail,No
3716,Female,18-25,Dammam,Yes
3717,Male,46-60,Dammam,Yes
3718,Male,36-45,Medina,No
3719,Male,18-25,Dammam,No
3720,Female,18-25,Riyadh,Yes
3721,Male,60+,Riyadh,Yes
3722,Male,46-60,Tabuk,Yes
3723,Female,60+,Mecca,Yes
3724,Female,26-35,Jeddah,No
3725,Female,26-35,Hail,Yes
3726,Female,60+,Khobar,No
3727,Male,46-60,Medina,Yes
3728,Female,46-60,Medina,No
3729,Female,46-60,Abha,Yes
3730,Female,36-45,Khobar,Yes
3731,Female,,Dammam,Yes
3732,Male,18-25,Qassim,Yes
3733,Male,18-25,Tabuk,Yes
3734,Male,18-25,Mecca,No
3735,Female,60+,Khobar,No
3736,Female,46-60,Jeddah,No
3737,Male,46-60,Riyadh,No
3738,Male,46-60,Khobar,No
3739,Male,18-25,Riyadh,No
3740,Female,26-35,Tabuk,No
3741,Female,36-45,Tabuk,Yes
3742,Female,46-60,Medina,Yes
3743,Male,26-35,Mecca,No
3744,Male,46-60,Medina,Yes
3745,Male,26-35,Khobar,No
3746,Female,26-35,Dammam,No
3747,Male,18-25,Medina,No
3748,Female,36-45,Riyadh,Yes
3749,Female,60+,Khobar,Yes
3750,Male,36-45,Hail,No
3751,Female,60+,Qassim,Yes
3752,Female,18-25,Tabuk,No
3753,Female,18-25,Mecca,No
3754,Male,46-60,Qassim,Yes
3755,Female,46-60,Tabuk,Yes
3756,Female,60+,Khobar,No
3757,Female,36-45,Riyadh,Yes
3758,Female,46-60,Mecca,Yes
3759,Male,18-25,Khobar,No
3760,Male,46-60,Riyadh,No
3761,Male,18-25,Mecca,No
3762,Male,60+,Mecca,Yes
3763,Female,60+,Khobar,No
3764,Male,26-35,Abha,No
3765,Male,60+,Khobar,Yes
3766,Female,18-25,Medina,Yes
3767,Female,18-25,Jeddah,Yes
3768,Female,26-35,Mecca,No
3769,Female,26-35,Abha,Yes
3770,Male,36-45,Jeddah,No
3771,Female,60+,Hail,Yes
3772,Male,26-35,Jeddah,Yes
3773,Male,18-25,Mecca,Yes
3774,Male,46-60,Medina,Yes
3775,Female,60+,Jeddah,No
3776,Female,18-25,Medina,Yes
3777,Female,26-35,Abha,Yes
3778,Female,18-25,Qassim,Yes
3779,Male,26-35,Dammam,No
3780,Male,60+,Hail,Yes
3781,Female,36-45,Riyadh,No
3782,Female,46-60,Jeddah,No
3783,Male,26-35,Khobar,No
3784,Male,26-35,Tabuk,No
3785,Female,36-45,Medina,Yes
3786,Male,18-25,Tabuk,Yes
3787,Male,60+,Medina,Yes
3788,Female,36-45,Abha,Yes
3789,Female,46-60,Jeddah,Yes
3790,Male,60+,Hail,Yes
3791,Male,46-60,Tabuk,No
3792,Male,60+,Riyadh,No
3793,Male,36-45,Hail,No
3794,Female,18-25,Jeddah,Yes
3795,Female,26-35,Mecca,No
3796,Male,36-45,Medina,No
3797,Male,60+,Medina,Yes
3798,Female,36-45,Mecca,No
3799,Male,18-25,Mecca,No
3800,Male,18-25,Dammam,Yes
3801,Female,18-25,Jeddah,No
3802,Female,36-45,Jeddah,Yes
3803,Male,60+,Jeddah,Yes
3804,Male,36-45,Mecca,Yes
3805,Female,60+,Mecca,Yes
3806,Female,18-25,Mecca,No
3807,Male,36-45,Mecca,Yes
3808,Male,18-25,Jeddah,Yes
3809,Male,46-60,Riyadh,No
3810,Female,46-60,Hail,Yes
3811,Female,26-35,Qassim,Yes
3812,Male,36-45,Dammam,Yes
3813,Male,18-25,Tabuk,Yes
3814,Male,26-35,Hail,Yes
3815,Female,18-25,Hail,No
3816,Male,46-60,Hail,Yes
3817,Male,46-60,Khobar,No
3818,Male,60+,Mecca,No
3819,Male,46-60,Qassim,No
3820,Female,36-45,Khobar,Yes
3821,Female,36-45,Qassim,No
3822,Male,18-25,Abha,Yes
3823,Female,26-35,Qassim,Yes
3824,Male,26-35,Dammam,Yes
3825,Male,26-35,Riyadh,Yes
3826,Female,26-35,Khobar,No
3827,Male,60+,Riyadh,Yes
3828,Male,18-25,Abha,Yes
3829,Female,26-35,Tabuk,Yes
3830,Male,18-25,Medina,No
3831,Female,46-60,Hail,No
3832,Female,26-35,Dammam,Yes
3833,Female,36-45,Khobar,Yes
3834,Female,46-60,Mecca,No
3835,Male,36-45,Riyadh,No
3836,Female,26-35,Riyadh,Yes
3837,Female,60+,Mecca,Yes
3838,Female,18-25,Mecca,Yes
3839,Female,36-45,Dammam,No
3840,Male,46-60,Hail,Yes
3841,Female,36-45,Mecca,Yes
3842,Female,26-35,Mecca,No
3843,Female,36-45,Dammam,No
3844,Male,46-60,Dammam,Yes
3845,Male,46-60,Abha,Yes
3846,Male,18-25,Mecca,No
3847,Female,18-25,Mecca,No
3848,Female,18-25,Jeddah,Yes
3849,Male,36-45,Mecca,Yes
3850,Male,46-60,Hail,Yes
3851,Male,18-25,Medina,No
3852,Female,18-25,Tabuk,Yes
3853,Male,18-25,Mecca,No
3854,Female,36-45,Qassim,Yes
3855,Female,60+,Qassim,No
3856,Male,,Tabuk,Yes
3857,Male,36-45,Riyadh,No
3858,Female,,Khobar,No
3859,Female,26-35,Abha,Yes
3860,Male,18-25,Qassim,Yes
3861,Male,46-60,Riyadh,Yes
3862,Female,46-60,Hail,Yes
3863,Male,60+,Tabuk,Yes
3864,Male,26-35,Khobar,No
3865,Male,18-25,Mecca,Yes
3866,Female,18-25,Mecca,No
3867,Male,18-25,Medina,Yes
3868,Male,18-25,Mecca,Yes
3869,Male,46-60,Mecca,Yes
3870,Male,46-60,Khobar,No
3871,Female,18-25,Jeddah,Yes
3872,Female,18-25,Abha,No
3873,Female,46-60,Hail,Yes
3874,Male,18-25,Qassim,Yes
3875,Female,26-35,Dammam,Yes
3876,Male,18-25,Dammam,Yes
3877,Male,26-35,Dammam,No
3878,Female,18-25,Tabuk,Yes
3879,Male,18-25,Jeddah,Yes
3880,Female,36-45,Abha,Yes
3881,Male,26-35,Tabuk,No
3882,Male,26-35,Medina,Yes
3883,Male,46-60,Jeddah,Yes
3884,Male,26-35,Jeddah,Yes
3885,Female,18-25,Abha,Yes
3886,Male,36-45,Hail,No
3887,Female,26-35,Qassim,Yes
3888,Female,46-60,Dammam,No
3889,Female,36-45,Mecca,Yes
3890,Male,26-35,Abha,No
3891,Female,60+,Tabuk,Yes
3892,Male,26-35,Riyadh,Yes
3893,Male,60+,Tabuk,No
3894,Male,18-25,Hail,Yes
3895,Male,26-35,Khobar,Yes
3896,Male,26-35,Hail,Yes
3897,Female,60+,Hail,Yes
3898,Female,36-45,Medina,Yes
3899,Male,18-25,Abha,No
3900,Male,26-35,Khobar,Yes
3901,Male,60+,Tabuk,Yes
3902,Female,60+,Jeddah,No
3903,Female,26-35,Mecca,No
3904,Male,18-25,Riyadh,Yes
3905,Male,18-25,Jeddah,No
3906,Male,60+,Jeddah,Yes
3907,Male,46-60,Jeddah,No
3908,Female,18-25,Qassim,Yes
3909,Male,36-45,Medina,No
3910,Male,60+,Mecca,No
3911,Female,26-35,Jeddah,Yes
3912,Female,36-45,Tabuk,Yes
3913,Male,26-35,Mecca,Yes
3914,Female,46-60,Tabuk,Yes
3915,Female,46-60,Riyadh,Yes
3916,Male,18-25,Mecca,Yes
3917,Female,36-45,Medina,Yes
3918,Female,60+,Mecca,Yes
3919,Female,46-60,Qassim,Yes
3920,Male,46-60,Dammam,No
3921,Male,36-45,Medina,Yes
3922,Female,36-45,Dammam,No
3923,Male,60+,Riyadh,No
3924,Male,46-60,Khobar,Yes
3925,Female,60+,Qassim,No
3926,Female,18-25,Qassim,Yes
3927,Male,18-25,Riyadh,No
3928,Male,18-25,Abha,No
3929,Male,60+,Hail,Yes
3930,Female,36-45,Dammam,No
3931,Female,26-35,Hail,Yes
3932,Female,26-35,Hail,Yes
3933,Female,36-45,Khobar,Yes
3934,Male,26-35,Abha,No
3935,Male,60+,Qassim,No
3936,Female,36-45,Dammam,Yes
3937,Male,46-60,Dammam,No
3938,Female,26-35,Jeddah,No
3939,Female,18-25,Tabuk,Yes
3940,Female,36-45,Abha,Yes
3941,Female,36-45,Mecca,Yes
3942,Male,46-60,Khobar,No
3943,Female,60+,Dammam,No
3944,Male,18-25,Jeddah,No
3945,Female,36-45,Abha,No
3946,Female,60+,Qassim,Yes
3947,Male,18-25,Medina,Yes
3948,Male,36-45,Medina,Yes
3949,Female,60+,Riyadh,No
3950,Male,36-45,Riyadh,No
3951,Male,26-35,Khobar,Yes
3952,Female,26-35,Hail,No
3953,Female,18-25,Abha,Yes
3954,Male,18-25,Jeddah,Yes
3955,Female,60+,Tabuk,Yes
3956,Male,60+,Khobar,Yes
3957,Male,26-35,Tabuk,Yes
3958,Male,46-60,Medina,Yes
3959,Male,46-60,Riyadh,Yes
3960,Male,60+,Hail,No
3961,Female,46-60,Jeddah,No
3962,Female,60+,Hail,Yes
3963,Male,26-35,Khobar,Yes
3964,Male,60+,Jeddah,No
3965,Female,18-25,Hail,Yes
3966,Male,26-35,Abha,No
3967,Female,46-60,Mecca,No
3968,Male,46-60,Riyadh,Yes
3969,Female,36-45,Qassim,No
3970,Male,18-25,Jeddah,No
3971,Male,18-25,Hail,No
3972,Male,60+,Mecca,Yes
3973,Male,46-60,Hail,No
3974,Female,18-25,Qassim,Yes
3975,Female,26-35,Dammam,Yes
3976,Male,60+,Qassim,Yes
3977,Male,26-35,Tabuk,No
3978,Female,36-45,Abha,Yes
3979,Male,36-45,Riyadh,No
3980,Male,60+,Hail,No
3981,Male,36-45,Riyadh,No
